template_code,retro_template,template_hash,classification,library_occurence,reaction_id,name,source_file,source_line,confidence,needs_review,has_generic_group,generic_resolution_status,aizynthfinder_ready,conditions,raw_reaction_smiles,forward_smarts
209,[#6]-[#8]-[#6]1:[#6]:[#6](-[#8]-[#6]-[#6](=[#8])-[#8]):[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:1-[#8]-[#6]>>[#6]-[#8]-[#6]1:[#6]:[#6](-[#8]):[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:1-[#8]-[#6].[#17]-[#6]-[#6](=[#8])-[#8],54c76d3eb2bb99dd82b98b1a07281b63f566af091e994bd8f80489171536af81,literature_reaction,1,LIT_0121_v02,6.2 橙酮类化合物的合成 / 6.2.1 苯并呋喃酮的羟醛缩合,26-06-26 黄酮化合物的合成.md,193,0.95,False,False,not_generic,True,"Lawrence N J用取代的苯酚两步反应得到苯并呋喃酮，随后在AlO的催化下进行羟醛缩合反应(图6.15)。 1. R = H, MeO，反应条件：NaH，DMF，rt 2. 反应条件：PPA 3. \* = H，F；反应条件：Al2O3，DCM，rt",COc1cc(O)c(OC)c(OC)c1OC.[Cl]CC(=O)O>>COc1cc(OCC(=O)O)c(OC)c(OC)c1OC,[#6]-[#8]-[#6]1:[#6]:[#6](-[#8]):[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:1-[#8]-[#6].[#17]-[#6]-[#6](=[#8])-[#8]>>[#6]-[#8]-[#6]1:[#6]:[#6](-[#8]-[#6]-[#6](=[#8])-[#8]):[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:1-[#8]-[#6]
210,[#6]-[#8]-[#6]1:[#6]:[#6]2:[#6](:[#6]:[#6]:1-[#8]-[#6])-[#6](=[#8])-[#6]-[#8]-2>>[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#8]-[#6]-[#6](=[#8])-[#8]):[#6]:[#6]:1-[#8]-[#6],af6a9f36fd64e374b733b69169b21fb0c5f908cb88efc9a7b731e3cabe06e592,literature_reaction,1,LIT_0122_v01,图6.15 以取代苯酚为原料合成橙酮,26-06-26 黄酮化合物的合成.md,197,0.95,False,False,not_generic,True,"Lawrence N J用取代的苯酚两步反应得到苯并呋喃酮，随后在AlO的催化下进行羟醛缩合反应(图6.15)。 1. R = H, MeO，反应条件：NaH，DMF，rt 2. 反应条件：PPA 3. \* = H，F；反应条件：Al2O3，DCM，rt",COc1ccc(OCC(=O)O)cc1OC>>COc1cc2c(cc1OC)C(=O)CO2,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#8]-[#6]-[#6](=[#8])-[#8]):[#6]:[#6]:1-[#8]-[#6]>>[#6]-[#8]-[#6]1:[#6]:[#6]2:[#6](:[#6]:[#6]:1-[#8]-[#6])-[#6](=[#8])-[#6]-[#8]-2
211,[#6]-[#8]-[#6]1:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]2:[#6](:[#6]:1-[#8]-[#6])-[#8]-[#6]-[#6]-2=[#8]>>[#6]-[#8]-[#6]1:[#6]:[#6](-[#8]-[#6]-[#6](=[#8])-[#8]):[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:1-[#8]-[#6],ebb798759e5ccd87f1efae0dd6e4f1ab3b5a72bd59e19bfe49b3489403302b3e,literature_reaction,1,LIT_0122_v02,图6.15 以取代苯酚为原料合成橙酮,26-06-26 黄酮化合物的合成.md,197,0.95,False,False,not_generic,True,"Lawrence N J用取代的苯酚两步反应得到苯并呋喃酮，随后在AlO的催化下进行羟醛缩合反应(图6.15)。 1. R = H, MeO，反应条件：NaH，DMF，rt 2. 反应条件：PPA 3. \* = H，F；反应条件：Al2O3，DCM，rt",COc1cc(OCC(=O)O)c(OC)c(OC)c1OC>>COc1c(OC)c(OC)c2c(c1OC)OCC2=O,[#6]-[#8]-[#6]1:[#6]:[#6](-[#8]-[#6]-[#6](=[#8])-[#8]):[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:1-[#8]-[#6]>>[#6]-[#8]-[#6]1:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]2:[#6](:[#6]:1-[#8]-[#6])-[#8]-[#6]-[#6]-2=[#8]
212,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](/[#6]=[#6]2/[#8]-[#6]3:[#6]:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:[#6]:3-[#6]-2=[#8]):[#6]:[#6]:1>>[#6]-[#8]-[#6]1:[#6]:[#6]2:[#6](:[#6]:[#6]:1-[#8]-[#6])-[#6](=[#8])-[#6]-[#8]-2.[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1,76bfdf0a67d5c6731f95bd33f1fdee2d4a34c6e63fa15ed6b9b534fb327c23c9,oxidation,1,LIT_0123_v01,图6.15 以取代苯酚为原料合成橙酮,26-06-26 黄酮化合物的合成.md,201,0.95,False,False,not_generic,True,"2. 反应条件：PPA 3. \* = H，F；反应条件：Al2O3，DCM，rt 通过一锅法，4-乙酰基-5-烷氧基-1,3-苯并氧硫环戊烷-2-酮与芳香醛在含有哌啶乙酸盐的DMSO中，简便地合成了4,7-二羟基硫代橙酮(图6.16)。经核磁共振图谱确定，硫代橙酮环由三个连续反应形成：氧硫环戊烷-2-酮在哌啶下开环，所形成的含硫产物被DMSO或/和空气氧化，与芳香醛的缩合。",COc1cc2c(cc1OC)C(=O)CO2.COc1ccc(C=O)cc1>>COc1ccc(/C=C2/Oc3cc(OC)c(OC)cc3C2=O)cc1,[#6]-[#8]-[#6]1:[#6]:[#6]2:[#6](:[#6]:[#6]:1-[#8]-[#6])-[#6](=[#8])-[#6]-[#8]-2.[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1>>[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](/[#6]=[#6]2/[#8]-[#6]3:[#6]:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:[#6]:3-[#6]-2=[#8]):[#6]:[#6]:1
213,[#6]-[#8]-[#6]1:[#6]:[#6]2:[#6](:[#6]:[#6]:1-[#8]-[#6])-[#6](=[#8])/[#6](=[#6]\[#6]1:[#6]:[#6](-[#9]):[#6](-[#8]-[#6]):[#6](-[#9]):[#6]:1)-[#8]-2>>[#6]-[#8]-[#6]1:[#6]:[#6]2:[#6](:[#6]:[#6]:1-[#8]-[#6])-[#6](=[#8])-[#6]-[#8]-2.[#6]-[#8]-[#6]1:[#6](-[#9]):[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1-[#9],51fde5689720fc3bbadc05908e7f452ceca0a1fb0e8d68d94359db66b73ec2af,oxidation,1,LIT_0123_v02,图6.15 以取代苯酚为原料合成橙酮,26-06-26 黄酮化合物的合成.md,201,0.95,False,False,not_generic,True,"2. 反应条件：PPA 3. \* = H，F；反应条件：Al2O3，DCM，rt 通过一锅法，4-乙酰基-5-烷氧基-1,3-苯并氧硫环戊烷-2-酮与芳香醛在含有哌啶乙酸盐的DMSO中，简便地合成了4,7-二羟基硫代橙酮(图6.16)。经核磁共振图谱确定，硫代橙酮环由三个连续反应形成：氧硫环戊烷-2-酮在哌啶下开环，所形成的含硫产物被DMSO或/和空气氧化，与芳香醛的缩合。",COc1cc2c(cc1OC)C(=O)CO2.COc1c(F)cc(C=O)cc1F>>COc1cc2c(cc1OC)C(=O)/C(=C\c1cc(F)c(OC)c(F)c1)O2,[#6]-[#8]-[#6]1:[#6]:[#6]2:[#6](:[#6]:[#6]:1-[#8]-[#6])-[#6](=[#8])-[#6]-[#8]-2.[#6]-[#8]-[#6]1:[#6](-[#9]):[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1-[#9]>>[#6]-[#8]-[#6]1:[#6]:[#6]2:[#6](:[#6]:[#6]:1-[#8]-[#6])-[#6](=[#8])/[#6](=[#6]\[#6]1:[#6]:[#6](-[#9]):[#6](-[#8]-[#6]):[#6](-[#9]):[#6]:1)-[#8]-2
214,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](/[#6]=[#6]2/[#8]-[#6]3:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:3-[#6]-2=[#8]):[#6]:[#6]:1>>[#6]-[#8]-[#6]1:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]2:[#6](:[#6]:1-[#8]-[#6])-[#8]-[#6]-[#6]-2=[#8].[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1,0a5cd24ddcfcc2095d8bc7e9c1afa4345b637309b4b4c2bbd43932f02a062bd0,oxidation,1,LIT_0123_v03,图6.15 以取代苯酚为原料合成橙酮,26-06-26 黄酮化合物的合成.md,201,0.95,False,False,not_generic,True,"2. 反应条件：PPA 3. \* = H，F；反应条件：Al2O3，DCM，rt 通过一锅法，4-乙酰基-5-烷氧基-1,3-苯并氧硫环戊烷-2-酮与芳香醛在含有哌啶乙酸盐的DMSO中，简便地合成了4,7-二羟基硫代橙酮(图6.16)。经核磁共振图谱确定，硫代橙酮环由三个连续反应形成：氧硫环戊烷-2-酮在哌啶下开环，所形成的含硫产物被DMSO或/和空气氧化，与芳香醛的缩合。",COc1c(OC)c(OC)c2c(c1OC)OCC2=O.COc1ccc(C=O)cc1>>COc1ccc(/C=C2/Oc3c(OC)c(OC)c(OC)c(OC)c3C2=O)cc1,[#6]-[#8]-[#6]1:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]2:[#6](:[#6]:1-[#8]-[#6])-[#8]-[#6]-[#6]-2=[#8].[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1>>[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](/[#6]=[#6]2/[#8]-[#6]3:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:3-[#6]-2=[#8]):[#6]:[#6]:1
215,[#6]-[#8]-[#6]1:[#6](-[#9]):[#6]:[#6](/[#6]=[#6]2/[#8]-[#6]3:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:3-[#6]-2=[#8]):[#6]:[#6]:1-[#9]>>[#6]-[#8]-[#6]1:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]2:[#6](:[#6]:1-[#8]-[#6])-[#8]-[#6]-[#6]-2=[#8].[#6]-[#8]-[#6]1:[#6](-[#9]):[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1-[#9],a6a2ac6ec6f411e7e09038f168bc18efe3b792be91e7be4b624b754b63df75eb,oxidation,1,LIT_0123_v04,图6.15 以取代苯酚为原料合成橙酮,26-06-26 黄酮化合物的合成.md,201,0.95,False,False,not_generic,True,"2. 反应条件：PPA 3. \* = H，F；反应条件：Al2O3，DCM，rt 通过一锅法，4-乙酰基-5-烷氧基-1,3-苯并氧硫环戊烷-2-酮与芳香醛在含有哌啶乙酸盐的DMSO中，简便地合成了4,7-二羟基硫代橙酮(图6.16)。经核磁共振图谱确定，硫代橙酮环由三个连续反应形成：氧硫环戊烷-2-酮在哌啶下开环，所形成的含硫产物被DMSO或/和空气氧化，与芳香醛的缩合。",COc1c(OC)c(OC)c2c(c1OC)OCC2=O.COc1c(F)cc(C=O)cc1F>>COc1c(F)cc(/C=C2/Oc3c(OC)c(OC)c(OC)c(OC)c3C2=O)cc1F,[#6]-[#8]-[#6]1:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]2:[#6](:[#6]:1-[#8]-[#6])-[#8]-[#6]-[#6]-2=[#8].[#6]-[#8]-[#6]1:[#6](-[#9]):[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1-[#9]>>[#6]-[#8]-[#6]1:[#6](-[#9]):[#6]:[#6](/[#6]=[#6]2/[#8]-[#6]3:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:3-[#6]-2=[#8]):[#6]:[#6]:1-[#9]
216,[#8]=[#6]1/[#6](=[#6]/[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#16]-[#6]2:[#6](-[#8]-[#6](=[#8])-[#7]3-[#6]-[#6]-[#6]-[#6]-[#6]-3):[#6]:[#6]:[#6](-[#8]):[#6]:2-1>>[#6]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6]:[#6]:[#6]2:[#8]:[#6](=[#8]):[#16]:[#6]:1:2.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#6]-[#6](-[#8-])=[#8].[#6]1-[#6]-[#6]-[#6]-[#7H2+]-[#6]-1,745d5b45454fde81a20b0b9f8f340d2fc93cf1dbce5f7c06cb491c050ec7b817,oxidation,1,LIT_0124,图6.16 硫代橙酮的合成,26-06-26 黄酮化合物的合成.md,208,0.95,False,False,not_generic,True,"通过一锅法，4-乙酰基-5-烷氧基-1,3-苯并氧硫环戊烷-2-酮与芳香醛在含有哌啶乙酸盐的DMSO中，简便地合成了4,7-二羟基硫代橙酮(图6.16)。经核磁共振图谱确定，硫代橙酮环由三个连续反应形成：氧硫环戊烷-2-酮在哌啶下开环，所形成的含硫产物被DMSO或/和空气氧化，与芳香醛的缩合。 - 反应条件：DMSO",CC(=O)c1c(O)ccc2oc(=O)sc12.O=Cc1ccccc1.CC([O-])=O.C4CCC[NH2+]C4>>O=C1/C(=C/c2ccccc2)Sc2c(OC(=O)N3CCCCC3)ccc(O)c21,[#6]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6]:[#6]:[#6]2:[#8]:[#6](=[#8]):[#16]:[#6]:1:2.[#8]=[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1.[#6]-[#6](-[#8-])=[#8].[#6]1-[#6]-[#6]-[#6]-[#7H2+]-[#6]-1>>[#8]=[#6]1/[#6](=[#6]/[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#16]-[#6]2:[#6](-[#8]-[#6](=[#8])-[#7]3-[#6]-[#6]-[#6]-[#6]-[#6]-3):[#6]:[#6]:[#6](-[#8]):[#6]:2-1
217,[#8]=[#6]1/[#6](=[#6]/[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#8]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-1>>[#8]=[#6](/[#6]=[#6]/[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8],35934b4b333f990737b26ec0a99db63867e6f7c8b9d3066865471593cfefbc2c,chalcone_synthesis,1,LIT_0125_v01,图6.17 2'-羟基查耳酮合成橙酮,26-06-26 黄酮化合物的合成.md,223,0.95,False,False,not_generic,True,"2'-羟基查耳酮是合成黄酮类化合物的重要中间体。在不同的氧化条件下，可以得到不同类型的黄酮化合物，如黄酮、黄酮醇、3-羟基二氢黄酮、橙酮等。Agrawal N N等分别在Hg(OAc)2/Py和CuBr2/DMSO条件下，由2'-羟基查耳酮一步氧化反应生成了橙酮类化合物(图6.17)。 \* = H, MeO；反应条件：Hg(OAc)2/Py，或者CuBr2/DMSO Venkateswarlu S等研究发现，在Hg(OAc)2/Py条件下，生成的产物为单一的Z型。经光反应，可进一步转化为E型。C-2'位乙酰氧基取代的查耳酮先用TBATB(四丁基三溴化铵)溴化，再用氢氧化钾的醇溶液处理也可得到橙酮类化合物(图6.18)。如果在VOs/HO/NHBr条件下溴化，则得到5,7-位溴化的橙酮。",O=C(/C=C/c1ccccc1)c1ccccc1O>>O=C1/C(=C/c2ccccc2)Oc2ccccc21,[#8]=[#6](/[#6]=[#6]/[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8]>>[#8]=[#6]1/[#6](=[#6]/[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#8]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-1
218,[#6]-[#8]-[#6]1:[#6]:[#6](-[#8]-[#6]):[#6]2:[#6](:[#6]:1)-[#6](=[#8])/[#6](=[#6]/[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#8]-2>>[#6]-[#8]-[#6]1:[#6]:[#6](-[#8]-[#6]):[#6](-[#8]):[#6](-[#6](=[#8])/[#6]=[#6]/[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:1,57221c51e05fdb2ddc26d19895b74477edb2e37f727dd75e6e568156ec0a22aa,chalcone_synthesis,1,LIT_0125_v02,图6.17 2'-羟基查耳酮合成橙酮,26-06-26 黄酮化合物的合成.md,223,0.95,False,False,not_generic,True,"2'-羟基查耳酮是合成黄酮类化合物的重要中间体。在不同的氧化条件下，可以得到不同类型的黄酮化合物，如黄酮、黄酮醇、3-羟基二氢黄酮、橙酮等。Agrawal N N等分别在Hg(OAc)2/Py和CuBr2/DMSO条件下，由2'-羟基查耳酮一步氧化反应生成了橙酮类化合物(图6.17)。 \* = H, MeO；反应条件：Hg(OAc)2/Py，或者CuBr2/DMSO Venkateswarlu S等研究发现，在Hg(OAc)2/Py条件下，生成的产物为单一的Z型。经光反应，可进一步转化为E型。C-2'位乙酰氧基取代的查耳酮先用TBATB(四丁基三溴化铵)溴化，再用氢氧化钾的醇溶液处理也可得到橙酮类化合物(图6.18)。如果在VOs/HO/NHBr条件下溴化，则得到5,7-位溴化的橙酮。",COc1cc(OC)c(O)c(C(=O)/C=C/c2ccccc2)c1>>COc1cc(OC)c2c(c1)C(=O)/C(=C/c1ccccc1)O2,[#6]-[#8]-[#6]1:[#6]:[#6](-[#8]-[#6]):[#6](-[#8]):[#6](-[#6](=[#8])/[#6]=[#6]/[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:1>>[#6]-[#8]-[#6]1:[#6]:[#6](-[#8]-[#6]):[#6]2:[#6](:[#6]:1)-[#6](=[#8])/[#6](=[#6]/[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#8]-2
219,[#6]-[#8]-[#6](-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6](-[#35])-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8]-[#6](-[#6])=[#8]>>[#6]-[#6](=[#8])-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6](=[#8])/[#6]=[#6]/[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,455877f91018ef1b3023b15837e1e03731d10ed68b40f1cbb45480184925ac9f,protection,1,LIT_0126,图6.18 2'-乙酰氧基查耳酮合成橙酮,26-06-26 黄酮化合物的合成.md,232,0.95,False,False,not_generic,True,"Venkateswarlu S等研究发现，在Hg(OAc)2/Py条件下，生成的产物为单一的Z型。经光反应，可进一步转化为E型。C-2'位乙酰氧基取代的查耳酮先用TBATB(四丁基三溴化铵)溴化，再用氢氧化钾的醇溶液处理也可得到橙酮类化合物(图6.18)。如果在VOs/HO/NHBr条件下溴化，则得到5,7-位溴化的橙酮。 反应条件：TBATB(四丁基三溴化铵），CaCO3，CH2Cl2，MeOH",CC(=O)Oc1ccccc1C(=O)/C=C/c1ccccc1>>COC(c1ccccc1)C(Br)C(=O)c1ccccc1OC(C)=O,[#6]-[#6](=[#8])-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6](=[#8])/[#6]=[#6]/[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6]-[#8]-[#6](-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6](-[#35])-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8]-[#6](-[#6])=[#8]
220,[#8]=[#6]1/[#6](=[#6]/[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#8]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-1>>[#6]-[#8]-[#6](-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6](-[#35])-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8]-[#6](-[#6])=[#8],bd04ad613d35c423e853302470f2bdbfb28d5d1d1373fad5dbeb5c5847bdca98,chalcone_synthesis,1,LIT_0127,图6.18 2'-乙酰氧基查耳酮合成橙酮,26-06-26 黄酮化合物的合成.md,235,0.95,False,False,not_generic,True,"Venkateswarlu S等研究发现，在Hg(OAc)2/Py条件下，生成的产物为单一的Z型。经光反应，可进一步转化为E型。C-2'位乙酰氧基取代的查耳酮先用TBATB(四丁基三溴化铵)溴化，再用氢氧化钾的醇溶液处理也可得到橙酮类化合物(图6.18)。如果在VOs/HO/NHBr条件下溴化，则得到5,7-位溴化的橙酮。 反应条件：TBATB(四丁基三溴化铵），CaCO3，CH2Cl2，MeOH",COC(c1ccccc1)C(Br)C(=O)c1ccccc1OC(C)=O>>O=C1/C(=C/c2ccccc2)Oc2ccccc21,[#6]-[#8]-[#6](-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6](-[#35])-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8]-[#6](-[#6])=[#8]>>[#8]=[#6]1/[#6](=[#6]/[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#8]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-1
221,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](:[#6]:[#6]:1-[#8]-[#6])-[#6]1:[#8+]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2:[#6]:[#6]:1.FB(F)(F)[F-]>>[#8]=[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8].[#6]-[#6](-[#6]1:[#6]:[#6]:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:1)=[#8].[#6]-[#6]-[#8]-[#6]-[#6].[#9]-[#5](-[#9])-[#9],79130a6119cd4362f609585be1e815eb2c64cb8184417be7bf3d35a3d1437ef6,deprotection,1,LIT_0128,图6.19 tricetanidin的合成,26-06-26 黄酮化合物的合成.md,250,0.95,False,False,not_generic,True,"在20世纪20年代，Pratt DD和 Robinson R通过酸催化水杨醛与苯乙酮的羟醛缩合反应合成了3-去氧花色素。如果水杨醛上其他的羟基没有被保护，则此方法的产率只有5%-20%. Kuhnert N.等发现，甲氧基取代的水杨醛和苯乙酮在HCl气体条件下反应，产率也只有10%-15%。而在BF3·Et2O条件下，产率在69%-81%之间。再经HBr/HOAc脱保护，可以得到tricetanidin(图6.19)。 Mas T以乙酰基保护的2,4,6-三羟基苯甲醛为原料，直接与取代的苯乙酮在HCl-MeOH条件下缩合，一步合成了apigeninidin、luteolinidin和5,7-dihydroxyflavylium(图6.20)。与其他方法相比.,此法简单有效，产率高。",O=CC1=CC=CC=C1O.CC(C2=CC=C(OC)C(OC)=C2)=O.CCOCC.FB(F)F>>COC(C=C3)=C(OC)C=C3C4=[O+]C5=CC=CC=C5C=C4.FB(F)(F)[F-],[#8]=[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8].[#6]-[#6](-[#6]1:[#6]:[#6]:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:1)=[#8].[#6]-[#6]-[#8]-[#6]-[#6].[#9]-[#5](-[#9])-[#9]>>[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](:[#6]:[#6]:1-[#8]-[#6])-[#6]1:[#8+]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2:[#6]:[#6]:1.FB(F)(F)[F-]
222,[#8]-[#6]1:[#6]:[#6]2:[#6]:[#6]:[#6](-[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3):[#8+]:[#6]:2:[#6]:[#6]:1-[#8].[#17-]>>[#6]-[#6](-[#8]-[#6]1:[#6]:[#6](-[#8]-[#6](-[#6])=[#8]):[#6]:[#6](-[#8]-[#6](-[#6])=[#8]):[#6]:1-[#6]=[#8])=[#8].[#6]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,d8c1f066d78ed8cf21e5b994a63b74aef5eb94dd3c33f5e24304319187c8e410,protection,1,LIT_0129_v01,"图6.20 以2,4,6-三羟基苯甲醛为原料合成3-去氧花色素",26-06-26 黄酮化合物的合成.md,257,0.95,False,False,not_generic,True,"Mas T以乙酰基保护的2,4,6-三羟基苯甲醛为原料，直接与取代的苯乙酮在HCl-MeOH条件下缩合，一步合成了apigeninidin、luteolinidin和5,7-dihydroxyflavylium(图6.20)。与其他方法相比.,此法简单有效，产率高。 - 条件：HCl-MeOH；* = H, OH",CC(Oc1cc(OC(C)=O)cc(OC(C)=O)c1C=O)=O.CC(=O)c1ccccc1>>Oc1cc2ccc(-c3ccccc3)[o+]c2cc1O.[Cl-],[#6]-[#6](-[#8]-[#6]1:[#6]:[#6](-[#8]-[#6](-[#6])=[#8]):[#6]:[#6](-[#8]-[#6](-[#6])=[#8]):[#6]:1-[#6]=[#8])=[#8].[#6]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#8]-[#6]1:[#6]:[#6]2:[#6]:[#6]:[#6](-[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3):[#8+]:[#6]:2:[#6]:[#6]:1-[#8].[#17-]
223,[#8]-[#6]1:[#6]:[#6]:[#6](-[#6]2:[#6]:[#6]:[#6]3:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:3:[#8+]:2):[#6]:[#6]:1-[#8].[#17-]>>[#6]-[#6](-[#8]-[#6]1:[#6]:[#6](-[#8]-[#6](-[#6])=[#8]):[#6]:[#6](-[#8]-[#6](-[#6])=[#8]):[#6]:1-[#6]=[#8])=[#8].[#6]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:1,d2d26501914db1d6c2c97694bc3e4270db5d7b108973e0b3ab1d14b190f0bdd4,protection,1,LIT_0129_v02,"图6.20 以2,4,6-三羟基苯甲醛为原料合成3-去氧花色素",26-06-26 黄酮化合物的合成.md,257,0.95,False,False,not_generic,True,"Mas T以乙酰基保护的2,4,6-三羟基苯甲醛为原料，直接与取代的苯乙酮在HCl-MeOH条件下缩合，一步合成了apigeninidin、luteolinidin和5,7-dihydroxyflavylium(图6.20)。与其他方法相比.,此法简单有效，产率高。 - 条件：HCl-MeOH；* = H, OH",CC(Oc1cc(OC(C)=O)cc(OC(C)=O)c1C=O)=O.CC(=O)c1ccc(O)c(O)c1>>Oc1ccc(-c2ccc3cc(O)c(O)cc3[o+]2)cc1O.[Cl-],[#6]-[#6](-[#8]-[#6]1:[#6]:[#6](-[#8]-[#6](-[#6])=[#8]):[#6]:[#6](-[#8]-[#6](-[#6])=[#8]):[#6]:1-[#6]=[#8])=[#8].[#6]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:1>>[#8]-[#6]1:[#6]:[#6]:[#6](-[#6]2:[#6]:[#6]:[#6]3:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:3:[#8+]:2):[#6]:[#6]:1-[#8].[#17-]
